date	practiceId	practiceListSize	newCases
2020-04-30	P87657	2791	0
2020-05-01	P87657	2791	0
2020-05-02	P87657	2791	0
2020-05-03	P87657	2791	0
2020-05-04	P87657	2791	0
2020-05-05	P87657	2791	0
2020-05-06	P87657	2791	0
2020-05-07	P87657	2791	0
2020-05-08	P87657	2791	0
2020-05-09	P87657	2791	0
2020-05-10	P87657	2791	0
2020-05-11	P87657	2791	0
2020-05-12	P87657	2791	0
2020-03-01	P87658	3194	0
2020-03-02	P87658	3194	0
2020-03-03	P87658	3194	0
2020-03-04	P87658	3194	0
2020-03-05	P87658	3194	0
2020-03-06	P87658	3194	0
2020-03-07	P87658	3194	0
2020-03-08	P87658	3194	0
2020-03-09	P87658	3194	0
2020-03-10	P87658	3194	0
2020-03-11	P87658	3194	0
2020-03-12	P87658	3194	0
2020-03-13	P87658	3194	0
2020-03-14	P87658	3194	0
2020-03-15	P87658	3194	0
2020-03-16	P87658	3194	0
2020-03-17	P87658	3194	0
2020-03-18	P87658	3194	0
2020-03-19	P87658	3194	0
2020-03-20	P87658	3194	0
2020-03-21	P87658	3194	0
2020-03-22	P87658	3194	0
2020-03-23	P87658	3194	0
2020-03-24	P87658	3194	0
2020-03-25	P87658	3194	1
2020-03-26	P87658	3194	0
2020-03-27	P87658	3194	0
2020-03-28	P87658	3194	0
2020-03-29	P87658	3194	0
2020-03-30	P87658	3194	0
2020-03-31	P87658	3194	0
2020-04-01	P87658	3194	0
2020-04-02	P87658	3194	0
2020-04-03	P87658	3194	0
2020-04-04	P87658	3194	1
2020-04-05	P87658	3194	0
2020-04-06	P87658	3194	0
2020-04-07	P87658	3194	0
2020-04-08	P87658	3194	0
2020-04-09	P87658	3194	0
2020-04-10	P87658	3194	0
2020-04-11	P87658	3194	0
2020-04-12	P87658	3194	0
2020-04-13	P87658	3194	0
2020-04-14	P87658	3194	0
2020-04-15	P87658	3194	0
2020-04-16	P87658	3194	0
2020-04-17	P87658	3194	0
2020-04-18	P87658	3194	0
2020-04-19	P87658	3194	0
2020-04-20	P87658	3194	0
2020-04-21	P87658	3194	0
2020-04-22	P87658	3194	0
2020-04-23	P87658	3194	0
2020-04-24	P87658	3194	0
2020-04-25	P87658	3194	0
2020-04-26	P87658	3194	0
2020-04-27	P87658	3194	0
2020-04-28	P87658	3194	1
2020-04-29	P87658	3194	0
2020-04-30	P87658	3194	0
2020-05-01	P87658	3194	0
2020-05-02	P87658	3194	0
2020-05-03	P87658	3194	0
2020-05-04	P87658	3194	0
2020-05-05	P87658	3194	0
2020-05-06	P87658	3194	0
2020-05-07	P87658	3194	0
2020-05-08	P87658	3194	0
2020-05-09	P87658	3194	0
2020-05-10	P87658	3194	0
2020-05-11	P87658	3194	0
2020-05-12	P87658	3194	0
2020-03-01	P87659	3829	0
2020-03-02	P87659	3829	0
2020-03-03	P87659	3829	0
2020-03-04	P87659	3829	0
2020-03-05	P87659	3829	0
2020-03-06	P87659	3829	0
2020-03-07	P87659	3829	0
2020-03-08	P87659	3829	0
2020-03-09	P87659	3829	0
2020-03-10	P87659	3829	0
2020-03-11	P87659	3829	0
2020-03-12	P87659	3829	0
2020-03-13	P87659	3829	0
2020-03-14	P87659	3829	0
2020-03-15	P87659	3829	0
2020-03-16	P87659	3829	0
2020-03-17	P87659	3829	0
2020-03-18	P87659	3829	0
2020-03-19	P87659	3829	0
2020-03-20	P87659	3829	0
2020-03-21	P87659	3829	0
2020-03-22	P87659	3829	0
2020-03-23	P87659	3829	0
2020-03-24	P87659	3829	0
2020-03-25	P87659	3829	0
2020-03-26	P87659	3829	0
2020-03-27	P87659	3829	0
2020-03-28	P87659	3829	0
2020-03-29	P87659	3829	0
2020-03-30	P87659	3829	0
2020-03-31	P87659	3829	0
2020-04-01	P87659	3829	0
2020-04-02	P87659	3829	0
2020-04-03	P87659	3829	0
2020-04-04	P87659	3829	0
2020-04-05	P87659	3829	0
2020-04-06	P87659	3829	0
2020-04-07	P87659	3829	0
2020-04-08	P87659	3829	0
2020-04-09	P87659	3829	0
2020-04-10	P87659	3829	0
2020-04-11	P87659	3829	0
2020-04-12	P87659	3829	0
2020-04-13	P87659	3829	0
2020-04-14	P87659	3829	0
2020-04-15	P87659	3829	0
2020-04-16	P87659	3829	0
2020-04-17	P87659	3829	0
2020-04-18	P87659	3829	0
2020-04-19	P87659	3829	0
2020-04-20	P87659	3829	0
2020-04-21	P87659	3829	0
2020-04-22	P87659	3829	0
2020-04-23	P87659	3829	0
2020-04-24	P87659	3829	0
2020-04-25	P87659	3829	0
2020-04-26	P87659	3829	0
2020-04-27	P87659	3829	0
2020-04-28	P87659	3829	0
2020-04-29	P87659	3829	0
2020-04-30	P87659	3829	0
2020-05-01	P87659	3829	0
2020-05-02	P87659	3829	0
2020-05-03	P87659	3829	0
2020-05-04	P87659	3829	0
2020-05-05	P87659	3829	0
2020-05-06	P87659	3829	0
2020-05-07	P87659	3829	0
2020-05-08	P87659	3829	0
2020-05-09	P87659	3829	0
2020-05-10	P87659	3829	0
2020-05-11	P87659	3829	0
2020-05-12	P87659	3829	0
2020-03-01	P87660	2483	0
2020-03-02	P87660	2483	0
2020-03-03	P87660	2483	0
2020-03-04	P87660	2483	0
2020-03-05	P87660	2483	0
2020-03-06	P87660	2483	0
2020-03-07	P87660	2483	0
2020-03-08	P87660	2483	0
2020-03-09	P87660	2483	0
2020-03-10	P87660	2483	0
2020-03-11	P87660	2483	0
2020-03-12	P87660	2483	0
2020-03-13	P87660	2483	0
2020-03-14	P87660	2483	0
2020-03-15	P87660	2483	0
2020-03-16	P87660	2483	0
2020-03-17	P87660	2483	0
2020-03-18	P87660	2483	0
2020-03-19	P87660	2483	0
2020-03-20	P87660	2483	0
2020-03-21	P87660	2483	0
2020-03-22	P87660	2483	0
2020-03-23	P87660	2483	0
2020-03-24	P87660	2483	0
2020-03-25	P87660	2483	0
2020-03-26	P87660	2483	0
2020-03-27	P87660	2483	0
2020-03-28	P87660	2483	0
2020-03-29	P87660	2483	0
2020-03-30	P87660	2483	0
2020-03-31	P87660	2483	0
2020-04-01	P87660	2483	0
2020-04-02	P87660	2483	0
2020-04-03	P87660	2483	0
2020-04-04	P87660	2483	0
2020-04-05	P87660	2483	0
2020-04-06	P87660	2483	0
2020-04-07	P87660	2483	0
2020-04-08	P87660	2483	0
2020-04-09	P87660	2483	0
2020-04-10	P87660	2483	0
2020-04-11	P87660	2483	0
2020-04-12	P87660	2483	0
2020-04-13	P87660	2483	0
2020-04-14	P87660	2483	0
2020-04-15	P87660	2483	0
2020-04-16	P87660	2483	1
2020-04-17	P87660	2483	0
2020-04-18	P87660	2483	0
2020-04-19	P87660	2483	0
2020-04-20	P87660	2483	0
2020-04-21	P87660	2483	0
2020-04-22	P87660	2483	0
2020-04-23	P87660	2483	0
2020-04-24	P87660	2483	0
2020-04-25	P87660	2483	0
2020-04-26	P87660	2483	0
2020-04-27	P87660	2483	0
2020-04-28	P87660	2483	0
2020-04-29	P87660	2483	0
2020-04-30	P87660	2483	0
2020-05-01	P87660	2483	0
2020-05-02	P87660	2483	0
2020-05-03	P87660	2483	0
2020-05-04	P87660	2483	0
2020-05-05	P87660	2483	0
2020-05-06	P87660	2483	0
2020-05-07	P87660	2483	0
2020-05-08	P87660	2483	0
2020-05-09	P87660	2483	0
2020-05-10	P87660	2483	0
2020-05-11	P87660	2483	0
2020-05-12	P87660	2483	0
2020-03-01	P87661	2140	0
2020-03-02	P87661	2140	0
2020-03-03	P87661	2140	0
2020-03-04	P87661	2140	0
2020-03-05	P87661	2140	0
2020-03-06	P87661	2140	0
2020-03-07	P87661	2140	0
2020-03-08	P87661	2140	0
2020-03-09	P87661	2140	0
2020-03-10	P87661	2140	0
2020-03-11	P87661	2140	0
2020-03-12	P87661	2140	0
2020-03-13	P87661	2140	0
2020-03-14	P87661	2140	0
2020-03-15	P87661	2140	0
2020-03-16	P87661	2140	0
2020-03-17	P87661	2140	0
2020-03-18	P87661	2140	0
2020-03-19	P87661	2140	0
2020-03-20	P87661	2140	0
2020-03-21	P87661	2140	0
2020-03-22	P87661	2140	0
2020-03-23	P87661	2140	0
2020-03-24	P87661	2140	0
2020-03-25	P87661	2140	0
2020-03-26	P87661	2140	0
2020-03-27	P87661	2140	0
2020-03-28	P87661	2140	0
2020-03-29	P87661	2140	0
2020-03-30	P87661	2140	0
2020-03-31	P87661	2140	0
2020-04-01	P87661	2140	0
2020-04-02	P87661	2140	0
2020-04-03	P87661	2140	0
2020-04-04	P87661	2140	0
2020-04-05	P87661	2140	0
2020-04-06	P87661	2140	0
2020-04-07	P87661	2140	0
2020-04-08	P87661	2140	0
2020-04-09	P87661	2140	0
2020-04-10	P87661	2140	0
2020-04-11	P87661	2140	0
2020-04-12	P87661	2140	0
2020-04-13	P87661	2140	0
2020-04-14	P87661	2140	0
2020-04-15	P87661	2140	0
2020-04-16	P87661	2140	0
2020-04-17	P87661	2140	0
2020-04-18	P87661	2140	0
2020-04-19	P87661	2140	0
2020-04-20	P87661	2140	0
2020-04-21	P87661	2140	0
2020-04-22	P87661	2140	0
2020-04-23	P87661	2140	0
2020-04-24	P87661	2140	0
2020-04-25	P87661	2140	0
2020-04-26	P87661	2140	0
2020-04-27	P87661	2140	0
2020-04-28	P87661	2140	0
2020-04-29	P87661	2140	0
2020-04-30	P87661	2140	0
2020-05-01	P87661	2140	0
2020-05-02	P87661	2140	0
2020-05-03	P87661	2140	0
2020-05-04	P87661	2140	0
2020-05-05	P87661	2140	0
2020-05-06	P87661	2140	0
2020-05-07	P87661	2140	0
2020-05-08	P87661	2140	0
2020-05-09	P87661	2140	0
2020-05-10	P87661	2140	0
2020-05-11	P87661	2140	0
2020-05-12	P87661	2140	0
2020-03-01	Y00445	16832	0
2020-03-02	Y00445	16832	0
2020-03-03	Y00445	16832	0
2020-03-04	Y00445	16832	0
2020-03-05	Y00445	16832	0
2020-03-06	Y00445	16832	0
2020-03-07	Y00445	16832	0
2020-03-08	Y00445	16832	0
2020-03-09	Y00445	16832	0
2020-03-10	Y00445	16832	0
2020-03-11	Y00445	16832	0
2020-03-12	Y00445	16832	0
2020-03-13	Y00445	16832	0
2020-03-14	Y00445	16832	0
2020-03-15	Y00445	16832	0
2020-03-16	Y00445	16832	0
2020-03-17	Y00445	16832	0
2020-03-18	Y00445	16832	0
2020-03-19	Y00445	16832	0
2020-03-20	Y00445	16832	0
2020-03-21	Y00445	16832	0
2020-03-22	Y00445	16832	0
2020-03-23	Y00445	16832	0
2020-03-24	Y00445	16832	0
2020-03-25	Y00445	16832	0
2020-03-26	Y00445	16832	0
2020-03-27	Y00445	16832	0
2020-03-28	Y00445	16832	0
2020-03-29	Y00445	16832	0
2020-03-30	Y00445	16832	0
2020-03-31	Y00445	16832	1
2020-04-01	Y00445	16832	0
2020-04-02	Y00445	16832	0
2020-04-03	Y00445	16832	0
2020-04-04	Y00445	16832	0
2020-04-05	Y00445	16832	0
2020-04-06	Y00445	16832	0
2020-04-07	Y00445	16832	0
2020-04-08	Y00445	16832	0
2020-04-09	Y00445	16832	0
2020-04-10	Y00445	16832	0
2020-04-11	Y00445	16832	0
2020-04-12	Y00445	16832	0
2020-04-13	Y00445	16832	0
2020-04-14	Y00445	16832	0
2020-04-15	Y00445	16832	0
2020-04-16	Y00445	16832	2
2020-04-17	Y00445	16832	2
2020-04-18	Y00445	16832	0
2020-04-19	Y00445	16832	0
2020-04-20	Y00445	16832	0
2020-04-21	Y00445	16832	0
2020-04-22	Y00445	16832	1
2020-04-23	Y00445	16832	0
2020-04-24	Y00445	16832	0
2020-04-25	Y00445	16832	0
2020-04-26	Y00445	16832	0
2020-04-27	Y00445	16832	0
2020-04-28	Y00445	16832	0
2020-04-29	Y00445	16832	0
2020-04-30	Y00445	16832	0
2020-05-01	Y00445	16832	2
2020-05-02	Y00445	16832	0
2020-05-03	Y00445	16832	0
2020-05-04	Y00445	16832	0
2020-05-05	Y00445	16832	0
2020-05-06	Y00445	16832	0
2020-05-07	Y00445	16832	0
2020-05-08	Y00445	16832	0
2020-05-09	Y00445	16832	0
2020-05-10	Y00445	16832	0
2020-05-11	Y00445	16832	0
2020-05-12	Y00445	16832	0
2020-03-01	Y02622	10800	0
2020-03-02	Y02622	10800	0
2020-03-03	Y02622	10800	0
2020-03-04	Y02622	10800	0
2020-03-05	Y02622	10800	0
2020-03-06	Y02622	10800	0
2020-03-07	Y02622	10800	0
2020-03-08	Y02622	10800	0
2020-03-09	Y02622	10800	0
2020-03-10	Y02622	10800	0
2020-03-11	Y02622	10800	0
2020-03-12	Y02622	10800	0
2020-03-13	Y02622	10800	0
2020-03-14	Y02622	10800	0
2020-03-15	Y02622	10800	0
2020-03-16	Y02622	10800	0
2020-03-17	Y02622	10800	0
2020-03-18	Y02622	10800	0
2020-03-19	Y02622	10800	0
2020-03-20	Y02622	10800	0
2020-03-21	Y02622	10800	0
2020-03-22	Y02622	10800	0
2020-03-23	Y02622	10800	0
2020-03-24	Y02622	10800	0
2020-03-25	Y02622	10800	0
2020-03-26	Y02622	10800	0
2020-03-27	Y02622	10800	0
2020-03-28	Y02622	10800	0
2020-03-29	Y02622	10800	0
2020-03-30	Y02622	10800	0
2020-03-31	Y02622	10800	0
2020-04-01	Y02622	10800	1
2020-04-02	Y02622	10800	0
2020-04-03	Y02622	10800	0
2020-04-04	Y02622	10800	0
2020-04-05	Y02622	10800	1
2020-04-06	Y02622	10800	0
2020-04-07	Y02622	10800	1
2020-04-08	Y02622	10800	1
2020-04-09	Y02622	10800	0
2020-04-10	Y02622	10800	0
2020-04-11	Y02622	10800	0
2020-04-12	Y02622	10800	0
2020-04-13	Y02622	10800	0
2020-04-14	Y02622	10800	0
2020-04-15	Y02622	10800	0
2020-04-16	Y02622	10800	0
2020-04-17	Y02622	10800	0
2020-04-18	Y02622	10800	0
2020-04-19	Y02622	10800	0
2020-04-20	Y02622	10800	0
2020-04-21	Y02622	10800	0
2020-04-22	Y02622	10800	0
2020-04-23	Y02622	10800	0
2020-04-24	Y02622	10800	0
2020-04-25	Y02622	10800	0
2020-04-26	Y02622	10800	0
2020-04-27	Y02622	10800	1
2020-04-28	Y02622	10800	0
2020-04-29	Y02622	10800	0
2020-04-30	Y02622	10800	0
2020-05-01	Y02622	10800	0
2020-05-02	Y02622	10800	0
2020-05-03	Y02622	10800	0
2020-05-04	Y02622	10800	0
2020-05-05	Y02622	10800	0
2020-05-06	Y02622	10800	0
2020-05-07	Y02622	10800	0
2020-05-08	Y02622	10800	0
2020-05-09	Y02622	10800	0
2020-05-10	Y02622	10800	0
2020-05-11	Y02622	10800	0
2020-05-12	Y02622	10800	0
2020-03-01	Y02625	1014	0
2020-03-02	Y02625	1014	0
2020-03-03	Y02625	1014	0
2020-03-04	Y02625	1014	0
2020-03-05	Y02625	1014	0
2020-03-06	Y02625	1014	0
2020-03-07	Y02625	1014	0
2020-03-08	Y02625	1014	0
2020-03-09	Y02625	1014	0
2020-03-10	Y02625	1014	0
2020-03-11	Y02625	1014	0
2020-03-12	Y02625	1014	0
2020-03-13	Y02625	1014	0
2020-03-14	Y02625	1014	0
2020-03-15	Y02625	1014	0
2020-03-16	Y02625	1014	0
2020-03-17	Y02625	1014	0
2020-03-18	Y02625	1014	0
2020-03-19	Y02625	1014	0
2020-03-20	Y02625	1014	0
2020-03-21	Y02625	1014	0
2020-03-22	Y02625	1014	0
2020-03-23	Y02625	1014	0
2020-03-24	Y02625	1014	0
2020-03-25	Y02625	1014	0
2020-03-26	Y02625	1014	0
2020-03-27	Y02625	1014	0
2020-03-28	Y02625	1014	0
2020-03-29	Y02625	1014	0
2020-03-30	Y02625	1014	0
2020-03-31	Y02625	1014	0
2020-04-01	Y02625	1014	0
2020-04-02	Y02625	1014	0
2020-04-03	Y02625	1014	0
2020-04-04	Y02625	1014	0
2020-04-05	Y02625	1014	0
2020-04-06	Y02625	1014	0
2020-04-07	Y02625	1014	3
2020-04-08	Y02625	1014	1
2020-04-09	Y02625	1014	0
2020-04-10	Y02625	1014	4
2020-04-11	Y02625	1014	6
2020-04-12	Y02625	1014	0
2020-04-13	Y02625	1014	3
2020-04-14	Y02625	1014	2
2020-04-15	Y02625	1014	4
2020-04-16	Y02625	1014	4
2020-04-17	Y02625	1014	3
2020-04-18	Y02625	1014	4
2020-04-19	Y02625	1014	1
2020-04-20	Y02625	1014	0
2020-04-21	Y02625	1014	8
2020-04-22	Y02625	1014	2
2020-04-23	Y02625	1014	7
2020-04-24	Y02625	1014	4
2020-04-25	Y02625	1014	1
2020-04-26	Y02625	1014	1
2020-04-27	Y02625	1014	3
2020-04-28	Y02625	1014	5
2020-04-29	Y02625	1014	5
2020-04-30	Y02625	1014	5
2020-05-01	Y02625	1014	3
2020-05-02	Y02625	1014	4
2020-05-03	Y02625	1014	9
2020-05-04	Y02625	1014	11
2020-05-05	Y02625	1014	2
2020-05-06	Y02625	1014	0
2020-05-07	Y02625	1014	6
2020-05-08	Y02625	1014	0
2020-05-09	Y02625	1014	0
2020-05-10	Y02625	1014	0
2020-05-11	Y02625	1014	0
2020-05-12	Y02625	1014	0
2020-03-01	Y02767	5291	0
2020-03-02	Y02767	5291	0
2020-03-03	Y02767	5291	0
2020-03-04	Y02767	5291	0
2020-03-05	Y02767	5291	0
2020-03-06	Y02767	5291	0
2020-03-07	Y02767	5291	0
2020-03-08	Y02767	5291	0
2020-03-09	Y02767	5291	0
2020-03-10	Y02767	5291	0
2020-03-11	Y02767	5291	0
2020-03-12	Y02767	5291	0
2020-03-13	Y02767	5291	0
2020-03-14	Y02767	5291	0
2020-03-15	Y02767	5291	1
2020-03-16	Y02767	5291	0
2020-03-17	Y02767	5291	0
2020-03-18	Y02767	5291	0
2020-03-19	Y02767	5291	0
2020-03-20	Y02767	5291	0
2020-03-21	Y02767	5291	0
2020-03-22	Y02767	5291	0
2020-03-23	Y02767	5291	0
2020-03-24	Y02767	5291	0
2020-03-25	Y02767	5291	0
2020-03-26	Y02767	5291	0
2020-03-27	Y02767	5291	0
2020-03-28	Y02767	5291	0
2020-03-29	Y02767	5291	0
2020-03-30	Y02767	5291	0
2020-03-31	Y02767	5291	0
2020-04-01	Y02767	5291	0
2020-04-02	Y02767	5291	0
2020-04-03	Y02767	5291	0
2020-04-04	Y02767	5291	0
2020-04-05	Y02767	5291	0
2020-04-06	Y02767	5291	1
2020-04-07	Y02767	5291	0
2020-04-08	Y02767	5291	1
2020-04-09	Y02767	5291	0
2020-04-10	Y02767	5291	0
2020-04-11	Y02767	5291	0
2020-04-12	Y02767	5291	0
2020-04-13	Y02767	5291	0
2020-04-14	Y02767	5291	0
2020-04-15	Y02767	5291	0
2020-04-16	Y02767	5291	0
2020-04-17	Y02767	5291	0
2020-04-18	Y02767	5291	0
2020-04-19	Y02767	5291	0
2020-04-20	Y02767	5291	0
2020-04-21	Y02767	5291	0
2020-04-22	Y02767	5291	0
2020-04-23	Y02767	5291	0
2020-04-24	Y02767	5291	0
2020-04-25	Y02767	5291	0
2020-04-26	Y02767	5291	0
2020-04-27	Y02767	5291	0
2020-04-28	Y02767	5291	0
2020-04-29	Y02767	5291	0
2020-04-30	Y02767	5291	0
2020-05-01	Y02767	5291	0
2020-05-02	Y02767	5291	0
2020-05-03	Y02767	5291	0
2020-05-04	Y02767	5291	0
2020-05-05	Y02767	5291	0
2020-05-06	Y02767	5291	0
2020-05-07	Y02767	5291	0
2020-05-08	Y02767	5291	0
2020-05-09	Y02767	5291	0
2020-05-10	Y02767	5291	0
2020-05-11	Y02767	5291	0
2020-05-12	Y02767	5291	0
